customerID,churn_probability,churn_predicted,risk_tier,segment_label,discounted_lifetime_value,actual_churn
ID-000069,0.0591,0,Low,High Value Loyalists,5653.23,0
ID-002412,0.059,0,Low,Stable Value Seekers,5235.08,0
ID-004075,0.059,0,Low,High Value Loyalists,1227.54,0
ID-000315,0.059,0,Low,Stable Value Seekers,5974.62,0
ID-000363,0.0589,0,Low,Stable Value Seekers,5494.9,0
ID-000886,0.0589,0,Low,High Value Loyalists,2304.41,0
ID-005455,0.0588,0,Low,Stable Value Seekers,2811.06,1
ID-001592,0.0588,0,Low,Stable Value Seekers,4391.8,0
ID-000105,0.0587,0,Low,Stable Value Seekers,6329.71,0
ID-001428,0.0587,0,Low,At-Risk New Customers,5727.0,0
ID-003278,0.0587,0,Low,Stable Value Seekers,2687.31,0
ID-005360,0.0587,0,Low,At-Risk New Customers,2721.99,0
ID-005853,0.0586,0,Low,High Value Loyalists,3135.76,0
ID-005439,0.0586,0,Low,Stable Value Seekers,4819.92,0
ID-002591,0.0586,0,Low,At-Risk New Customers,2761.96,0
ID-001635,0.0585,0,Low,Stable Value Seekers,7922.01,0
ID-000788,0.0585,0,Low,At-Risk New Customers,1360.35,0
ID-002885,0.0585,0,Low,High Value Loyalists,2741.35,0
ID-000096,0.0584,0,Low,Stable Value Seekers,4410.97,0
ID-004956,0.0584,0,Low,High Value Loyalists,5000.59,0
ID-003883,0.0584,0,Low,At-Risk New Customers,5997.79,0
ID-005825,0.0583,0,Low,Stable Value Seekers,6519.04,0
ID-003467,0.0583,0,Low,At-Risk New Customers,2919.49,0
ID-006787,0.0583,0,Low,At-Risk New Customers,1816.16,0
ID-003603,0.0583,0,Low,At-Risk New Customers,2019.34,0
ID-001476,0.0583,0,Low,Stable Value Seekers,7641.17,0
ID-006611,0.0583,0,Low,Stable Value Seekers,7350.97,0
ID-003148,0.0583,0,Low,High Value Loyalists,2315.37,0
ID-004030,0.0583,0,Low,Stable Value Seekers,5416.27,0
ID-003407,0.0582,0,Low,At-Risk New Customers,4262.21,0
ID-001297,0.0582,0,Low,Stable Value Seekers,2443.08,0
ID-003829,0.0582,0,Low,At-Risk New Customers,3803.82,0
ID-005470,0.0582,0,Low,Stable Value Seekers,6272.98,0
ID-001396,0.0582,0,Low,At-Risk New Customers,1134.57,0
ID-004554,0.0582,0,Low,At-Risk New Customers,2286.44,0
ID-006188,0.0581,0,Low,Stable Value Seekers,3004.37,0
ID-001670,0.0581,0,Low,Stable Value Seekers,6101.39,0
ID-006873,0.058,0,Low,Stable Value Seekers,3214.76,0
ID-001308,0.058,0,Low,Stable Value Seekers,6335.06,0
ID-005601,0.058,0,Low,At-Risk New Customers,2782.59,0
ID-000534,0.0579,0,Low,At-Risk New Customers,2099.33,0
ID-004489,0.0579,0,Low,Stable Value Seekers,6664.15,0
ID-003741,0.0579,0,Low,High Value Loyalists,6144.69,0
ID-006359,0.0578,0,Low,At-Risk New Customers,3371.1,0
ID-002301,0.0578,0,Low,At-Risk New Customers,3861.21,0
ID-004730,0.0578,0,Low,High Value Loyalists,6872.21,0
ID-000885,0.0578,0,Low,Stable Value Seekers,3488.32,0
ID-000743,0.0578,0,Low,Stable Value Seekers,3876.03,0
ID-004253,0.0577,0,Low,Stable Value Seekers,3650.38,1
ID-000688,0.0577,0,Low,Stable Value Seekers,6021.1,0
ID-005866,0.0577,0,Low,At-Risk New Customers,1420.12,0
ID-000974,0.0577,0,Low,At-Risk New Customers,4037.2,0
ID-000776,0.0577,0,Low,Stable Value Seekers,6707.66,0
ID-003690,0.0576,0,Low,At-Risk New Customers,2345.44,0
ID-000546,0.0576,0,Low,Stable Value Seekers,4915.27,0
ID-006107,0.0576,0,Low,Stable Value Seekers,2382.22,0
ID-003779,0.0576,0,Low,Stable Value Seekers,4281.55,0
ID-006174,0.0576,0,Low,Stable Value Seekers,5663.17,0
ID-005697,0.0576,0,Low,Stable Value Seekers,4540.98,0
ID-003763,0.0576,0,Low,High Value Loyalists,5169.69,0
ID-001466,0.0575,0,Low,At-Risk New Customers,2969.71,0
ID-005264,0.0575,0,Low,Stable Value Seekers,2600.46,0
ID-006880,0.0575,0,Low,High Value Loyalists,6603.97,0
ID-006984,0.0575,0,Low,At-Risk New Customers,4505.71,0
ID-000135,0.0575,0,Low,At-Risk New Customers,4781.82,0
ID-000801,0.0575,0,Low,High Value Loyalists,2449.91,0
ID-003992,0.0574,0,Low,Stable Value Seekers,5978.57,0
ID-005182,0.0574,0,Low,High Value Loyalists,3346.82,0
ID-001727,0.0574,0,Low,At-Risk New Customers,5099.91,0
ID-006376,0.0573,0,Low,At-Risk New Customers,4244.96,0
ID-000461,0.0573,0,Low,Stable Value Seekers,4465.94,0
ID-002626,0.0573,0,Low,Stable Value Seekers,7372.35,0
ID-002771,0.0573,0,Low,At-Risk New Customers,2551.55,0
ID-002468,0.0572,0,Low,Stable Value Seekers,2330.0,0
ID-000396,0.0572,0,Low,Stable Value Seekers,6798.09,0
ID-002920,0.0572,0,Low,At-Risk New Customers,2424.77,0
ID-001927,0.0572,0,Low,Stable Value Seekers,7147.41,0
ID-000181,0.0572,0,Low,At-Risk New Customers,1668.02,0
ID-005656,0.0571,0,Low,At-Risk New Customers,3510.28,0
ID-003657,0.0571,0,Low,At-Risk New Customers,1734.47,0
ID-005759,0.0571,0,Low,Stable Value Seekers,5514.72,0
ID-006830,0.0571,0,Low,High Value Loyalists,4379.52,0
ID-006791,0.0571,0,Low,At-Risk New Customers,1370.02,0
ID-005501,0.0571,0,Low,High Value Loyalists,6073.01,0
ID-003400,0.057,0,Low,Stable Value Seekers,6645.03,0
ID-005700,0.057,0,Low,At-Risk New Customers,5285.23,0
ID-000580,0.057,0,Low,Stable Value Seekers,6367.13,0
ID-006827,0.057,0,Low,At-Risk New Customers,2884.42,0
ID-005838,0.057,0,Low,Stable Value Seekers,3005.55,0
ID-003609,0.057,0,Low,Stable Value Seekers,6199.17,0
ID-001367,0.057,0,Low,Stable Value Seekers,3628.73,0
ID-000767,0.057,0,Low,Stable Value Seekers,2982.45,1
ID-006999,0.0569,0,Low,High Value Loyalists,2951.95,0
ID-004117,0.0569,0,Low,Stable Value Seekers,4905.5,0
ID-004909,0.0569,0,Low,Stable Value Seekers,3489.26,0
ID-005318,0.0569,0,Low,At-Risk New Customers,2776.75,0
ID-006668,0.0569,0,Low,At-Risk New Customers,2700.85,0
ID-002906,0.0568,0,Low,Stable Value Seekers,4913.05,0
ID-003104,0.0568,0,Low,At-Risk New Customers,3173.09,0
ID-001821,0.0568,0,Low,Stable Value Seekers,4674.37,0
ID-002338,0.0567,0,Low,High Value Loyalists,1570.79,0
ID-002834,0.0567,0,Low,Stable Value Seekers,3607.83,0
ID-005728,0.0567,0,Low,Stable Value Seekers,7800.76,0
ID-001243,0.0567,0,Low,At-Risk New Customers,1480.91,0
ID-000077,0.0567,0,Low,Stable Value Seekers,1958.9,0
ID-001689,0.0567,0,Low,Stable Value Seekers,6734.69,0
ID-000523,0.0567,0,Low,At-Risk New Customers,2133.63,0
ID-002995,0.0566,0,Low,Stable Value Seekers,6063.96,0
ID-000379,0.0566,0,Low,Stable Value Seekers,6868.84,0
ID-005383,0.0566,0,Low,Stable Value Seekers,1967.78,0
ID-000246,0.0566,0,Low,Stable Value Seekers,5033.56,0
ID-003967,0.0566,0,Low,At-Risk New Customers,3845.94,0
ID-002755,0.0565,0,Low,Stable Value Seekers,3088.03,0
ID-005979,0.0565,0,Low,Stable Value Seekers,3455.02,0
ID-001260,0.0565,0,Low,At-Risk New Customers,3118.22,0
ID-000112,0.0564,0,Low,Stable Value Seekers,5820.33,0
ID-001383,0.0564,0,Low,Stable Value Seekers,4629.73,0
ID-003529,0.0564,0,Low,Stable Value Seekers,4007.83,0
ID-004527,0.0564,0,Low,At-Risk New Customers,2279.48,0
ID-003428,0.0564,0,Low,Stable Value Seekers,6243.24,0
ID-001591,0.0563,0,Low,Stable Value Seekers,7060.61,0
ID-000218,0.0563,0,Low,Stable Value Seekers,4417.08,0
ID-006357,0.0563,0,Low,At-Risk New Customers,1746.95,0
ID-005354,0.0563,0,Low,Stable Value Seekers,2956.02,0
ID-003240,0.0563,0,Low,Stable Value Seekers,5679.25,0
ID-000497,0.0562,0,Low,Stable Value Seekers,4718.67,0
ID-000418,0.0562,0,Low,At-Risk New Customers,1736.22,0
ID-001268,0.0562,0,Low,Stable Value Seekers,2602.36,0
ID-007032,0.0562,0,Low,At-Risk New Customers,1724.01,0
ID-000631,0.0562,0,Low,Stable Value Seekers,6271.61,1
ID-006583,0.0562,0,Low,Stable Value Seekers,4177.73,0
ID-004130,0.0562,0,Low,Stable Value Seekers,5729.0,0
ID-004213,0.0561,0,Low,Stable Value Seekers,4307.69,0
ID-006588,0.0561,0,Low,Stable Value Seekers,4990.04,0
ID-001906,0.056,0,Low,High Value Loyalists,5464.89,0
ID-001121,0.056,0,Low,Stable Value Seekers,3394.07,0
ID-001507,0.056,0,Low,Stable Value Seekers,7048.02,0
ID-001795,0.056,0,Low,At-Risk New Customers,2421.73,0
ID-002912,0.0559,0,Low,Stable Value Seekers,6373.72,0
ID-004326,0.0559,0,Low,Stable Value Seekers,4204.21,0
ID-003455,0.0559,0,Low,High Value Loyalists,2482.84,0
ID-006732,0.0559,0,Low,Stable Value Seekers,3053.73,0
ID-005237,0.0558,0,Low,High Value Loyalists,2717.24,0
ID-001099,0.0558,0,Low,Stable Value Seekers,2999.21,0
ID-005955,0.0558,0,Low,At-Risk New Customers,2482.56,0
ID-006176,0.0558,0,Low,At-Risk New Customers,1625.33,0
ID-005930,0.0558,0,Low,Stable Value Seekers,4950.51,0
ID-005691,0.0558,0,Low,Stable Value Seekers,3129.16,0
ID-005743,0.0558,0,Low,Stable Value Seekers,6068.16,0
ID-006257,0.0557,0,Low,At-Risk New Customers,5165.0,0
ID-002099,0.0557,0,Low,At-Risk New Customers,1259.24,0
ID-006831,0.0557,0,Low,At-Risk New Customers,2787.82,0
ID-003831,0.0556,0,Low,Stable Value Seekers,5718.09,0
ID-003238,0.0556,0,Low,High Value Loyalists,6353.15,0
ID-002607,0.0556,0,Low,Stable Value Seekers,2204.92,0
ID-002286,0.0556,0,Low,At-Risk New Customers,1269.93,0
ID-005372,0.0556,0,Low,At-Risk New Customers,3323.11,0
ID-002627,0.0555,0,Low,At-Risk New Customers,5381.72,0
ID-005669,0.0555,0,Low,Stable Value Seekers,5750.04,0
ID-002241,0.0555,0,Low,Stable Value Seekers,5145.77,0
ID-006779,0.0554,0,Low,Stable Value Seekers,4523.23,0
ID-002134,0.0554,0,Low,At-Risk New Customers,1289.01,0
ID-002354,0.0554,0,Low,Stable Value Seekers,4548.46,0
ID-002278,0.0553,0,Low,Stable Value Seekers,2462.77,0
ID-004908,0.0552,0,Low,High Value Loyalists,3776.82,0
ID-003975,0.0551,0,Low,Stable Value Seekers,7368.83,0
ID-001168,0.0551,0,Low,Stable Value Seekers,4412.46,0
ID-000205,0.055,0,Low,At-Risk New Customers,3402.4,0
ID-006112,0.055,0,Low,At-Risk New Customers,2831.22,0
ID-000425,0.0549,0,Low,High Value Loyalists,7886.36,0
ID-005329,0.0549,0,Low,High Value Loyalists,1411.81,0
ID-001902,0.0549,0,Low,Stable Value Seekers,4742.05,0
ID-003480,0.0549,0,Low,Stable Value Seekers,4599.15,0
ID-005713,0.0549,0,Low,At-Risk New Customers,5999.51,0
ID-001276,0.0549,0,Low,Stable Value Seekers,3040.43,0
ID-000057,0.0548,0,Low,High Value Loyalists,5840.51,0
ID-003151,0.0547,0,Low,High Value Loyalists,2492.2,0
ID-005766,0.0547,0,Low,Stable Value Seekers,6233.44,0
ID-006887,0.0547,0,Low,Stable Value Seekers,1430.82,0
ID-004496,0.0546,0,Low,Stable Value Seekers,2190.93,0
ID-006143,0.0546,0,Low,Stable Value Seekers,1667.29,0
ID-001819,0.0544,0,Low,Stable Value Seekers,6302.39,0
ID-005231,0.0544,0,Low,Stable Value Seekers,6070.06,0
ID-002088,0.0543,0,Low,At-Risk New Customers,1771.03,0
ID-001122,0.0543,0,Low,At-Risk New Customers,1106.7,0
ID-006950,0.0542,0,Low,At-Risk New Customers,1914.13,0
ID-001826,0.0542,0,Low,Stable Value Seekers,2535.02,0
ID-001885,0.0542,0,Low,At-Risk New Customers,6049.14,0
ID-002295,0.0542,0,Low,Stable Value Seekers,5321.31,0
ID-002712,0.0542,0,Low,At-Risk New Customers,3181.02,0
ID-003331,0.0542,0,Low,Stable Value Seekers,5219.94,0
ID-002234,0.0542,0,Low,At-Risk New Customers,3054.85,0
ID-005978,0.0541,0,Low,Stable Value Seekers,5590.72,0
ID-003314,0.0541,0,Low,At-Risk New Customers,2104.99,0
ID-003099,0.0541,0,Low,Stable Value Seekers,6942.92,0
ID-003462,0.0541,0,Low,At-Risk New Customers,5069.75,0
ID-005836,0.0541,0,Low,At-Risk New Customers,4170.14,0
ID-003555,0.054,0,Low,Stable Value Seekers,7306.26,0
ID-004872,0.054,0,Low,Stable Value Seekers,4648.12,0
ID-002352,0.054,0,Low,Stable Value Seekers,3675.6,0
ID-004098,0.0539,0,Low,At-Risk New Customers,4570.94,0
ID-006834,0.0539,0,Low,At-Risk New Customers,4465.78,0
ID-000375,0.0538,0,Low,At-Risk New Customers,4153.9,1
ID-004026,0.0538,0,Low,High Value Loyalists,1549.19,0
ID-005574,0.0538,0,Low,Stable Value Seekers,1467.37,0
ID-006138,0.0537,0,Low,At-Risk New Customers,3813.49,0
ID-005070,0.0537,0,Low,Stable Value Seekers,6295.75,0
ID-002493,0.0537,0,Low,Stable Value Seekers,5077.3,0
ID-002258,0.0536,0,Low,Stable Value Seekers,7443.88,0
ID-004189,0.0536,0,Low,At-Risk New Customers,4390.07,0
ID-006623,0.0535,0,Low,Stable Value Seekers,5311.16,0
ID-006065,0.0534,0,Low,Stable Value Seekers,2711.26,0
ID-000920,0.0534,0,Low,Stable Value Seekers,1864.58,0
ID-002155,0.0534,0,Low,At-Risk New Customers,2587.94,0
ID-005327,0.0533,0,Low,High Value Loyalists,4336.18,0
ID-003550,0.0533,0,Low,At-Risk New Customers,2018.56,0
ID-004768,0.0532,0,Low,Stable Value Seekers,7318.8,0
ID-004118,0.0532,0,Low,High Value Loyalists,4187.58,0
ID-004349,0.0532,0,Low,Stable Value Seekers,1678.67,0
ID-001633,0.0532,0,Low,Stable Value Seekers,3977.85,0
ID-005924,0.0532,0,Low,At-Risk New Customers,2868.3,0
ID-003725,0.0532,0,Low,Stable Value Seekers,6740.78,0
ID-001771,0.0532,0,Low,Stable Value Seekers,1741.46,0
ID-007019,0.0531,0,Low,At-Risk New Customers,3595.65,0
ID-000390,0.0531,0,Low,Stable Value Seekers,3908.8,0
ID-000802,0.0531,0,Low,Stable Value Seekers,3578.81,0
ID-005534,0.0531,0,Low,Stable Value Seekers,1743.86,0
ID-005637,0.0531,0,Low,Stable Value Seekers,3230.57,0
ID-006595,0.0531,0,Low,Stable Value Seekers,4487.04,0
ID-003150,0.0531,0,Low,Stable Value Seekers,4440.18,0
ID-003921,0.053,0,Low,Stable Value Seekers,5888.12,0
ID-003466,0.053,0,Low,Stable Value Seekers,5310.55,0
ID-001417,0.0529,0,Low,At-Risk New Customers,2702.52,0
ID-006554,0.0529,0,Low,Stable Value Seekers,2543.4,0
ID-002720,0.0528,0,Low,High Value Loyalists,5103.01,1
ID-006456,0.0527,0,Low,At-Risk New Customers,5721.34,0
ID-003189,0.0527,0,Low,Stable Value Seekers,5191.24,0
ID-000359,0.0527,0,Low,At-Risk New Customers,5452.98,0
ID-004122,0.0527,0,Low,High Value Loyalists,5240.72,0
ID-003385,0.0526,0,Low,At-Risk New Customers,2393.43,0
ID-003971,0.0526,0,Low,At-Risk New Customers,3197.9,1
ID-003092,0.0526,0,Low,Stable Value Seekers,3157.53,0
ID-005798,0.0526,0,Low,Stable Value Seekers,4050.25,0
ID-002917,0.0526,0,Low,At-Risk New Customers,3884.57,0
ID-005554,0.0525,0,Low,At-Risk New Customers,1564.58,0
ID-005673,0.0525,0,Low,Stable Value Seekers,3765.54,0
ID-003146,0.0524,0,Low,High Value Loyalists,4466.89,0
ID-001408,0.0524,0,Low,At-Risk New Customers,1532.02,0
ID-000700,0.0524,0,Low,Stable Value Seekers,1993.14,0
ID-000873,0.0523,0,Low,Stable Value Seekers,1929.11,0
ID-006561,0.0523,0,Low,Stable Value Seekers,3855.32,0
ID-003512,0.0523,0,Low,High Value Loyalists,4023.75,0
ID-004553,0.0523,0,Low,At-Risk New Customers,4871.0,0
ID-006077,0.0523,0,Low,Stable Value Seekers,4535.69,0
ID-000507,0.0522,0,Low,At-Risk New Customers,6006.15,0
ID-001167,0.0522,0,Low,Stable Value Seekers,5212.64,0
ID-003477,0.0522,0,Low,Stable Value Seekers,5015.87,0
ID-005528,0.0522,0,Low,Stable Value Seekers,5044.73,0
ID-000017,0.052,0,Low,Stable Value Seekers,2101.59,0
ID-002029,0.052,0,Low,Stable Value Seekers,6599.98,1
ID-000578,0.052,0,Low,At-Risk New Customers,4520.74,0
ID-000270,0.052,0,Low,At-Risk New Customers,4487.32,0
ID-006483,0.052,0,Low,Stable Value Seekers,6645.71,0
ID-005563,0.052,0,Low,High Value Loyalists,6131.43,0
ID-002976,0.0519,0,Low,Stable Value Seekers,5917.32,0
ID-003527,0.0519,0,Low,High Value Loyalists,3891.36,0
ID-003774,0.0518,0,Low,Stable Value Seekers,4043.85,0
ID-004446,0.0518,0,Low,Stable Value Seekers,4185.97,0
ID-000176,0.0518,0,Low,Stable Value Seekers,1935.2,0
ID-001289,0.0517,0,Low,At-Risk New Customers,2837.39,0
ID-000614,0.0516,0,Low,Stable Value Seekers,3505.78,0
ID-003109,0.0516,0,Low,At-Risk New Customers,6608.07,0
ID-004065,0.0516,0,Low,Stable Value Seekers,2096.61,0
ID-003959,0.0516,0,Low,High Value Loyalists,4263.31,0
ID-000875,0.0515,0,Low,Stable Value Seekers,5943.01,0
ID-004885,0.0515,0,Low,Stable Value Seekers,5839.94,0
ID-000831,0.0514,0,Low,Stable Value Seekers,5802.94,0
ID-002166,0.0514,0,Low,Stable Value Seekers,5859.0,0
ID-005125,0.0514,0,Low,Stable Value Seekers,3690.01,0
ID-004620,0.0513,0,Low,Stable Value Seekers,7109.91,0
ID-006905,0.0513,0,Low,Stable Value Seekers,5641.14,0
ID-006581,0.0513,0,Low,At-Risk New Customers,4719.79,0
ID-002829,0.0512,0,Low,Stable Value Seekers,2303.14,0
ID-005330,0.0512,0,Low,Stable Value Seekers,7396.26,0
ID-006324,0.0512,0,Low,Stable Value Seekers,6997.09,0
ID-003943,0.0511,0,Low,Stable Value Seekers,3294.38,0
ID-004143,0.0511,0,Low,High Value Loyalists,3875.18,0
ID-000406,0.0511,0,Low,Stable Value Seekers,6825.1,0
ID-006362,0.0511,0,Low,Stable Value Seekers,3635.55,0
ID-006618,0.0511,0,Low,Stable Value Seekers,6656.04,0
ID-001305,0.0511,0,Low,Stable Value Seekers,6374.77,0
ID-001709,0.051,0,Low,High Value Loyalists,6889.29,0
ID-004875,0.0509,0,Low,Stable Value Seekers,1404.2,0
ID-000329,0.0509,0,Low,Stable Value Seekers,4777.05,0
ID-003308,0.0509,0,Low,Stable Value Seekers,2930.75,0
ID-003281,0.0509,0,Low,Stable Value Seekers,3399.59,0
ID-002209,0.0508,0,Low,Stable Value Seekers,1856.78,0
ID-006571,0.0508,0,Low,High Value Loyalists,5685.27,0
ID-003169,0.0507,0,Low,High Value Loyalists,5609.53,0
ID-002131,0.0507,0,Low,Stable Value Seekers,6601.77,0
ID-002772,0.0507,0,Low,Stable Value Seekers,3778.34,0
ID-001053,0.0507,0,Low,At-Risk New Customers,1907.05,0
ID-004677,0.0506,0,Low,Stable Value Seekers,6693.55,0
ID-005085,0.0506,0,Low,High Value Loyalists,2326.13,0
ID-003754,0.0506,0,Low,At-Risk New Customers,1552.07,0
ID-005642,0.0505,0,Low,High Value Loyalists,2387.68,0
ID-004667,0.0505,0,Low,Stable Value Seekers,6429.44,0
ID-000594,0.0505,0,Low,At-Risk New Customers,6253.95,0
ID-003748,0.0505,0,Low,At-Risk New Customers,4658.77,0
ID-004153,0.0505,0,Low,Stable Value Seekers,4039.14,0
ID-004083,0.0505,0,Low,At-Risk New Customers,6570.25,0
ID-001206,0.0505,0,Low,High Value Loyalists,1554.7,0
ID-003175,0.0505,0,Low,At-Risk New Customers,5502.73,0
ID-006373,0.0505,0,Low,Stable Value Seekers,5296.13,0
ID-004529,0.0504,0,Low,At-Risk New Customers,1616.87,0
ID-002237,0.0504,0,Low,At-Risk New Customers,2037.8,0
ID-005367,0.0504,0,Low,At-Risk New Customers,5434.94,0
ID-002794,0.0502,0,Low,At-Risk New Customers,2556.21,0
ID-002198,0.0502,0,Low,Stable Value Seekers,2640.46,0
ID-006914,0.0502,0,Low,Stable Value Seekers,5842.17,0
ID-006761,0.0502,0,Low,Stable Value Seekers,5198.38,0
ID-002824,0.0502,0,Low,Stable Value Seekers,6438.86,0
ID-002963,0.0502,0,Low,Stable Value Seekers,7051.42,0
ID-000188,0.0502,0,Low,Stable Value Seekers,3522.12,0
ID-003909,0.0501,0,Low,Stable Value Seekers,6939.84,0
ID-004402,0.0501,0,Low,Stable Value Seekers,1800.69,0
ID-002519,0.0501,0,Low,Stable Value Seekers,5725.93,0
ID-004028,0.0501,0,Low,At-Risk New Customers,2020.13,0
ID-005037,0.05,0,Low,Stable Value Seekers,7296.19,0
ID-005340,0.05,0,Low,At-Risk New Customers,3430.06,0
ID-005780,0.05,0,Low,Stable Value Seekers,3809.62,0
ID-003344,0.0499,0,Low,At-Risk New Customers,1224.31,0
ID-003707,0.0499,0,Low,High Value Loyalists,1562.88,0
ID-001529,0.0499,0,Low,Stable Value Seekers,7534.67,0
ID-001304,0.0499,0,Low,High Value Loyalists,2077.36,0
ID-003200,0.0498,0,Low,Stable Value Seekers,6880.4,0
ID-001271,0.0498,0,Low,Stable Value Seekers,4057.91,0
ID-005047,0.0498,0,Low,Stable Value Seekers,4919.56,0
ID-005636,0.0497,0,Low,Stable Value Seekers,2623.34,0
ID-005310,0.0497,0,Low,At-Risk New Customers,4346.32,0
ID-000656,0.0497,0,Low,Stable Value Seekers,5672.82,0
ID-005038,0.0496,0,Low,Stable Value Seekers,5138.38,0
ID-006071,0.0495,0,Low,High Value Loyalists,3919.44,0
ID-000756,0.0495,0,Low,Stable Value Seekers,2968.15,0
ID-006756,0.0494,0,Low,At-Risk New Customers,3556.3,0
ID-003117,0.0493,0,Low,Stable Value Seekers,1711.26,0
ID-004116,0.0493,0,Low,Stable Value Seekers,7311.81,0
ID-004024,0.0492,0,Low,Stable Value Seekers,2501.17,0
ID-001376,0.0491,0,Low,Stable Value Seekers,1652.95,0
ID-000249,0.0491,0,Low,At-Risk New Customers,3952.54,0
ID-006428,0.049,0,Low,Stable Value Seekers,5839.83,0
ID-001100,0.0489,0,Low,Stable Value Seekers,1412.57,0
ID-001850,0.0489,0,Low,Stable Value Seekers,6164.52,0
ID-000062,0.0489,0,Low,High Value Loyalists,2545.94,1
ID-004007,0.0488,0,Low,Stable Value Seekers,7093.02,0
ID-002740,0.0488,0,Low,Stable Value Seekers,8031.56,0
ID-003162,0.0488,0,Low,Stable Value Seekers,7060.65,0
ID-004888,0.0487,0,Low,At-Risk New Customers,3351.72,0
ID-002334,0.0487,0,Low,Stable Value Seekers,6574.8,0
ID-001455,0.0486,0,Low,Stable Value Seekers,5365.32,0
ID-004312,0.0486,0,Low,At-Risk New Customers,1543.37,0
ID-003358,0.0485,0,Low,At-Risk New Customers,4625.18,0
ID-004351,0.0485,0,Low,High Value Loyalists,3908.93,0
ID-003255,0.0484,0,Low,Stable Value Seekers,6772.99,0
ID-000565,0.0484,0,Low,Stable Value Seekers,6697.3,0
ID-004641,0.0484,0,Low,At-Risk New Customers,4810.96,0
ID-002011,0.0483,0,Low,Stable Value Seekers,4412.43,0
ID-001079,0.0482,0,Low,High Value Loyalists,6231.46,0
ID-003017,0.0482,0,Low,Stable Value Seekers,4123.28,0
ID-003406,0.0482,0,Low,Stable Value Seekers,6692.5,0
ID-000736,0.0481,0,Low,Stable Value Seekers,2997.28,0
ID-006624,0.0481,0,Low,At-Risk New Customers,3004.6,0
ID-002750,0.0481,0,Low,At-Risk New Customers,3456.32,0
ID-000668,0.048,0,Low,Stable Value Seekers,5107.73,0
ID-001424,0.048,0,Low,At-Risk New Customers,3100.43,0
ID-003613,0.0479,0,Low,Stable Value Seekers,6973.24,0
ID-003345,0.0478,0,Low,Stable Value Seekers,5318.83,0
ID-000444,0.0478,0,Low,High Value Loyalists,6378.0,0
ID-000472,0.0477,0,Low,Stable Value Seekers,3662.96,0
ID-001064,0.0477,0,Low,High Value Loyalists,6879.5,0
ID-002830,0.0477,0,Low,At-Risk New Customers,4222.88,0
ID-007031,0.0476,0,Low,Stable Value Seekers,5161.59,0
ID-006687,0.0476,0,Low,Stable Value Seekers,6503.76,0
ID-005425,0.0476,0,Low,Stable Value Seekers,4471.88,0
ID-001981,0.0476,0,Low,At-Risk New Customers,6133.08,0
ID-004209,0.0475,0,Low,Stable Value Seekers,4350.7,0
ID-003396,0.0475,0,Low,Stable Value Seekers,5038.45,0
ID-000667,0.0475,0,Low,Stable Value Seekers,6305.75,0
ID-000314,0.0475,0,Low,At-Risk New Customers,4782.59,0
ID-006220,0.0474,0,Low,High Value Loyalists,6224.4,0
ID-002966,0.0474,0,Low,Stable Value Seekers,2486.35,0
ID-003861,0.0474,0,Low,High Value Loyalists,5570.27,0
ID-006168,0.0473,0,Low,At-Risk New Customers,3909.55,0
ID-004728,0.0473,0,Low,At-Risk New Customers,1457.65,0
ID-000407,0.0472,0,Low,Stable Value Seekers,5880.84,0
ID-003806,0.0472,0,Low,Stable Value Seekers,7459.11,0
ID-002859,0.0472,0,Low,Stable Value Seekers,2683.51,0
ID-000876,0.0472,0,Low,High Value Loyalists,6634.08,0
ID-006280,0.0472,0,Low,At-Risk New Customers,4102.14,1
ID-006626,0.0472,0,Low,Stable Value Seekers,3552.76,0
ID-000095,0.0471,0,Low,At-Risk New Customers,2092.53,0
ID-005025,0.0471,0,Low,Stable Value Seekers,3911.47,0
ID-003571,0.047,0,Low,Stable Value Seekers,7288.5,1
ID-001688,0.047,0,Low,Stable Value Seekers,7341.37,0
ID-002897,0.047,0,Low,Stable Value Seekers,2544.04,0
ID-005267,0.0469,0,Low,Stable Value Seekers,5673.42,0
ID-001153,0.0469,0,Low,At-Risk New Customers,1259.28,0
ID-005703,0.0468,0,Low,Stable Value Seekers,1187.56,0
ID-002788,0.0466,0,Low,Stable Value Seekers,4604.2,0
ID-001432,0.0466,0,Low,Stable Value Seekers,6012.89,0
ID-002938,0.0466,0,Low,At-Risk New Customers,3611.85,0
ID-002743,0.0465,0,Low,Stable Value Seekers,4218.3,0
ID-003049,0.0465,0,Low,At-Risk New Customers,3618.78,0
ID-006786,0.0465,0,Low,Stable Value Seekers,6443.04,0
ID-004332,0.0465,0,Low,Stable Value Seekers,7279.34,0
ID-002666,0.0464,0,Low,Stable Value Seekers,5776.23,0
ID-000463,0.0463,0,Low,Stable Value Seekers,5737.42,1
ID-003991,0.0463,0,Low,At-Risk New Customers,3284.08,0
ID-002140,0.0463,0,Low,Stable Value Seekers,5240.22,0
ID-002146,0.0463,0,Low,Stable Value Seekers,6212.47,0
ID-005218,0.0463,0,Low,Stable Value Seekers,4318.87,0
ID-002250,0.0462,0,Low,Stable Value Seekers,4434.28,0
ID-004009,0.0462,0,Low,At-Risk New Customers,3210.62,0
ID-002212,0.0462,0,Low,At-Risk New Customers,5839.39,0
ID-005940,0.0461,0,Low,Stable Value Seekers,6874.74,0
