customerID,gender,SeniorCitizen,Partner,Dependent,tenure_normalized,PhoneService,MultipleLines_No,MultipleLines_Yes,MultipleLines_NoPhoneService,InternetService_encoded,OnlineSecurity_No,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_No,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_No,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_No,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_No,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_No,StreamingMovies_Yes,StreamingMovies_NoInternet,Contract_encoded,PaperlessBilling,PaymentMethod_encoded,MonthlyCharges_normalized,TotalCharges_normalized,Churn_encoded,is_new_customer_0_6m,is_established_customer_24m,is_long_tenure_48m,is_month_to_month,is_auto_pay,is_electronic_check,has_internet,security_bundle,addon_count,internet_addon_adoption_rate,charges_per_tenure_month,high_monthly_charge,high_total_value,churn_risk_proxy,tenure_x_monthlycharges,mtm_x_echeck,new_x_fiber,recency_proxy,frequency_proxy,monetary_proxy,service_depth_proxy,commitment_proxy,risk_proxy_bucket,segment_id,segment_label,monthly_value_proxy,total_value_proxy,projected_remaining_months,expected_lifetime_months,discounted_lifetime_value,retention_leverage_score
ID-005355,1,1,0,1,0.9167,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,2,0.3676,0.4256,0,0,1,1,1,1,0,0,1,3,0.0,54.75,0,1,0.7,0.337,0,0,0.0833,4,0.3908,4,2,Moderate Risk,0,Stable Value Seekers,54.76,3617.6,18.0,84.0,3102.07,1589.04
ID-005356,1,0,1,1,0.8333,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0.3005,0.3395,0,0,1,1,1,1,0,0,1,1,0.0,48.04,0,0,0.7,0.2504,0,0,0.1667,2,0.3161,2,2,Moderate Risk,2,High Value Loyalists,48.05,2885.75,32.0,92.0,2881.35,1478.68
ID-005357,1,0,0,0,0.0972,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,1,0.6998,0.0725,0,0,0,0,0,0,0,1,1,4,0.6667,87.96,1,0,-2.0,0.068,0,0,0.9028,6,0.4489,6,2,Low Risk,1,At-Risk New Customers,87.98,616.25,72.0,79.0,4789.38,2414.69
ID-005358,1,1,0,1,0.9306,1,1,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0.8849,0.84,0,0,1,1,0,0,1,1,1,1,0.1667,106.46,1,1,1.0,0.8235,0,0,0.0694,3,0.8669,3,2,Moderate Risk,0,Stable Value Seekers,106.49000000000001,7140.0,14.0,81.0,5892.61,2959.3
ID-005359,0,1,1,0,0.75,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0.1573,0.2145,0,0,1,1,0,0,1,1,1,2,0.3333,33.73,0,0,-1.0,0.118,0,0,0.25,4,0.1802,4,3,Low Risk,0,Stable Value Seekers,33.730000000000004,1823.25,47.0,101.0,2138.31,1082.16
ID-005360,0,0,0,0,0.3472,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2,0,3,0.2624,0.1302,0,0,1,0,0,1,0,1,1,3,0.5,44.23,0,0,-1.7,0.0911,0,0,0.6528,5,0.2095,5,3,Low Risk,1,At-Risk New Customers,44.24,1106.7,71.0,96.0,2721.99,1391.0
ID-005361,0,0,0,1,0.8472,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,2,0.5853,0.5497,0,0,1,1,1,1,0,1,1,2,0.3333,76.51,0,1,0.7,0.4959,0,0,0.1528,4,0.5711,4,2,Moderate Risk,0,Stable Value Seekers,76.53,4672.45,23.0,84.0,4335.31,2205.66
ID-005362,0,0,0,1,0.0972,1,0,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,3,0.0889,0.0222,0,0,0,0,1,1,0,1,1,2,0.3333,26.89,0,0,1.5,0.0086,0,0,0.9028,4,0.0622,4,1,High Risk,3,Low Engagement Churn Risk,26.89,188.70000000000002,63.0,70.0,1349.03,704.52
ID-005363,0,0,1,1,0.0278,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0.4616,0.0151,1,1,0,0,0,0,0,1,0,1,0.1667,64.15,0,0,1.5,0.0128,0,0,0.9722,2,0.283,2,1,High Risk,2,High Value Loyalists,64.16,128.35,72.0,74.0,3343.57,1671.78
ID-005364,0,0,1,1,0.7639,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0.1981,0.2448,0,0,1,1,1,1,0,0,1,2,0.0,37.8,0,0,0.7,0.1513,0,0,0.2361,3,0.2168,3,2,Moderate Risk,2,High Value Loyalists,37.81,2080.7999999999997,37.0,92.0,2267.3,1171.65
ID-005365,0,1,1,0,0.5139,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,2,0.2092,0.1696,0,0,1,0,0,1,0,1,1,2,0.3333,38.91,0,0,-1.3,0.1075,0,0,0.4861,4,0.1934,4,2,Low Risk,1,At-Risk New Customers,38.92,1441.6,55.0,92.0,2333.86,1196.93
ID-005366,0,0,0,0,0.0972,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0.709,0.0733,0,0,0,0,0,0,0,1,0,1,0.1667,88.88,1,0,0.0,0.0689,0,0,0.9028,2,0.4547,2,1,Moderate Risk,2,High Value Loyalists,88.89999999999999,623.0500000000001,72.0,79.0,4839.46,2419.73
ID-005367,0,0,0,1,0.1806,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,3,0.7722,0.1458,0,0,0,0,0,1,0,0,1,2,0.0,95.2,1,0,-2.5,0.1395,0,0,0.8194,3,0.5216,3,3,Low Risk,1,At-Risk New Customers,95.22,1239.3000000000002,72.0,85.0,5434.94,2747.47
ID-005368,0,1,1,0,0.2222,1,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,1,1,0.1933,0.0703,0,0,0,0,0,0,0,1,1,1,0.1667,37.32,0,0,-1.2,0.043,0,0,0.7778,3,0.1441,3,2,Low Risk,1,At-Risk New Customers,37.33,597.5500000000001,72.0,88.0,2177.83,1108.92
ID-005369,0,1,0,1,0.4722,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,3,0.905,0.4343,0,0,1,0,0,1,0,0,1,2,0.0,108.47,1,1,-1.3,0.4273,0,0,0.5278,3,0.7167,3,2,Low Risk,0,Stable Value Seekers,108.5,3691.55,70.0,104.0,6995.16,3527.58
ID-005370,1,1,0,1,0.7778,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0.1102,0.1914,0,0,1,1,0,0,0,1,1,4,0.6667,29.02,0,0,-0.8,0.0857,0,0,0.2222,6,0.1427,6,2,Low Risk,1,At-Risk New Customers,29.020000000000003,1626.8999999999999,31.0,87.0,1680.94,868.47
ID-005371,0,0,0,0,0.8611,1,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0.4665,0.472,1,0,1,1,1,1,0,1,1,1,0.1667,64.64,0,1,1.5,0.4017,0,0,0.1389,3,0.4687,3,2,High Risk,0,Stable Value Seekers,64.65,4012.0,14.0,76.0,3430.1,1753.05
ID-005372,0,0,1,0,0.5417,1,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,1,3,0.3601,0.248,0,0,1,0,0,1,0,1,1,2,0.3333,54.0,0,0,-1.7,0.1951,0,0,0.4583,4,0.3153,4,3,Low Risk,1,At-Risk New Customers,54.01,2108.0,57.0,96.0,3323.11,1691.56
ID-005373,1,0,1,1,0.875,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0.6555,0.6198,0,0,1,1,1,1,0,1,1,2,0.3333,83.53,1,1,0.7,0.5736,0,0,0.125,4,0.6412,4,2,Moderate Risk,0,Stable Value Seekers,83.55,5268.3,21.0,84.0,4732.98,2404.49
ID-005374,1,1,0,0,0.6806,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2,0.5867,0.4423,0,0,1,1,0,1,0,1,1,3,0.5,76.65,0,1,-1.3,0.3993,0,0,0.3194,5,0.5289,5,3,Low Risk,0,Stable Value Seekers,76.67,3759.55,55.0,104.0,4943.03,2509.52
ID-005375,0,0,0,1,0.4028,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,2,0.3075,0.1665,0,0,1,0,0,1,0,0,1,3,0.0,48.74,0,0,-2.5,0.1239,0,0,0.5972,4,0.2511,4,3,Low Risk,1,At-Risk New Customers,48.75,1415.25,72.0,101.0,3090.5,1575.25
ID-005376,0,1,0,0,0.8333,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.1545,0.2364,0,0,1,1,1,0,0,1,0,1,0.1667,33.45,0,0,2.8,0.1287,0,0,0.1667,2,0.1873,2,1,Critical Risk,2,High Value Loyalists,33.45,2009.4,11.0,71.0,1694.64,855.32
ID-005377,1,0,1,1,0.4167,0,0,1,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,3,0.8224,0.3541,0,0,1,0,1,1,0,1,1,2,0.3333,100.22,1,1,1.5,0.3427,0,0,0.5833,4,0.6351,4,1,High Risk,3,Low Engagement Churn Risk,100.24000000000001,3009.8500000000004,40.0,70.0,5028.89,2544.45
ID-005378,0,0,0,0,0.8056,1,0,1,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2,1,3,0.9506,0.7721,0,0,1,1,0,1,0,1,0,0,0.0,113.03,1,1,-0.9,0.7658,0,0,0.1944,1,0.8792,1,4,Low Risk,2,High Value Loyalists,113.06,6562.85,50.0,108.0,7445.88,3740.94
ID-005379,1,0,1,0,0.4306,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.3837,0.2058,0,0,1,0,0,0,1,1,1,2,0.3333,56.36,0,0,0.2,0.1652,0,0,0.5694,4,0.3125,4,1,Moderate Risk,3,Low Engagement Churn Risk,56.37,1749.3000000000002,52.0,83.0,3168.84,1589.42
ID-005380,1,1,1,1,0.5833,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0.209,0.1924,0,0,1,0,0,0,0,0,1,1,0.0,38.89,0,0,-2.0,0.1219,0,0,0.4167,2,0.2024,2,2,Low Risk,2,High Value Loyalists,38.9,1635.3999999999999,72.0,114.0,2638.84,1339.42
ID-005381,1,0,1,0,0.7917,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,0.1015,0.189,0,0,1,1,1,1,0,0,1,3,0.0,28.15,0,0,0.7,0.0804,0,0,0.2083,4,0.1365,4,2,Moderate Risk,0,Stable Value Seekers,28.15,1606.5,27.0,84.0,1594.65,835.32
ID-005382,1,0,1,1,0.125,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.3189,0.0529,0,0,0,0,1,0,0,0,0,1,0.0,49.88,0,0,2.0,0.0399,0,0,0.875,1,0.2125,1,0,High Risk,2,High Value Loyalists,49.89,449.65000000000003,70.0,79.0,2715.87,1357.94
ID-005383,0,1,1,1,0.9028,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0.1304,0.2376,0,0,1,1,0,0,1,1,1,2,0.3333,31.04,0,0,-1.0,0.1177,0,0,0.0972,4,0.1733,4,3,Low Risk,0,Stable Value Seekers,31.04,2019.6000000000001,36.0,101.0,1967.78,996.89
ID-005384,1,1,1,0,0.3194,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,3,0.8308,0.2737,1,0,0,0,1,1,0,1,1,1,0.1667,101.06,1,0,0.7,0.2654,0,0,0.6806,3,0.608,3,1,Moderate Risk,3,Low Engagement Churn Risk,101.08,2326.45,55.0,78.0,5456.45,2758.22
ID-005385,0,1,0,0,0.7222,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,2,0.2404,0.2574,0,0,1,1,0,1,0,0,1,3,0.0,42.03,0,0,-2.5,0.1736,0,0,0.2778,4,0.2472,4,4,Low Risk,0,Stable Value Seekers,42.04,2187.9,64.0,116.0,2878.49,1477.24
ID-005386,1,1,0,0,0.8472,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,3,0.3005,0.3451,0,0,1,1,1,1,0,0,1,4,0.0,48.04,0,0,0.7,0.2546,0,0,0.1528,5,0.3183,5,2,Moderate Risk,0,Stable Value Seekers,48.05,2933.3500000000004,23.0,84.0,2721.96,1398.98
ID-005387,1,0,0,1,0.125,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,3,0.6572,0.0887,0,0,0,0,0,1,0,1,1,4,0.6667,83.7,1,0,-2.5,0.0822,0,0,0.875,6,0.4298,6,3,Low Risk,1,At-Risk New Customers,83.72,753.95,72.0,81.0,4632.63,2346.32
ID-005388,1,1,1,0,0.5833,0,0,1,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0.1432,0.1599,1,0,1,0,1,1,0,1,0,0,0.0,32.32,0,0,2.3,0.0835,0,0,0.4167,1,0.1499,1,1,High Risk,2,High Value Loyalists,32.32,1359.1499999999999,34.0,76.0,1714.79,867.4
ID-005389,1,0,1,1,1.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.8816,0.8999,0,0,1,1,0,0,1,1,1,4,0.6667,106.13,1,1,0.2,0.8816,0,0,0.0,6,0.8889,6,2,Moderate Risk,0,Stable Value Seekers,106.16000000000001,7649.150000000001,17.0,89.0,6237.16,3131.58
ID-005390,1,1,0,1,0.6528,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0.7079,0.4914,1,0,1,0,1,0,0,1,0,2,0.3333,88.77,1,1,2.8,0.4621,0,0,0.3472,3,0.6213,3,0,Critical Risk,3,Low Engagement Churn Risk,88.78999999999999,4176.9,10.0,57.0,3843.46,1921.73
ID-005391,1,0,0,0,0.5,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.8336,0.4296,0,0,1,0,1,0,1,0,1,2,0.0,101.33,1,1,2.2,0.4168,1,0,0.5,3,0.672,3,0,High Risk,3,Low Engagement Churn Risk,101.36,3651.6,27.0,63.0,4720.73,2365.36
ID-005392,0,1,1,1,0.875,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.7457,0.6867,0,0,1,1,0,0,0,0,1,2,0.0,92.55,1,1,-0.8,0.6525,0,0,0.125,3,0.7221,3,2,Low Risk,0,Stable Value Seekers,92.57000000000001,5836.95,36.0,99.0,5800.36,2928.18
ID-005393,1,0,0,0,0.7778,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,3,0.7156,0.5905,0,0,1,1,1,1,0,1,0,1,0.1667,89.54,1,1,1.5,0.5566,0,0,0.2222,2,0.6656,2,2,High Risk,2,High Value Loyalists,89.56,5019.25,28.0,84.0,5073.44,2554.72
ID-005394,0,0,1,1,0.7639,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,2,0.9663,0.7423,0,0,1,1,1,1,0,1,1,1,0.1667,114.6,1,1,1.5,0.7382,0,0,0.2361,3,0.8767,3,2,High Risk,0,Stable Value Seekers,114.63000000000001,6309.549999999999,21.0,76.0,6081.87,3078.94
ID-005395,1,0,0,0,0.5556,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,3,0.9023,0.5097,0,0,1,0,0,1,0,1,1,3,0.5,108.2,1,1,-1.3,0.5013,0,0,0.4444,5,0.7453,5,2,Low Risk,0,Stable Value Seekers,108.23,4332.450000000001,64.0,104.0,6977.75,3518.88
ID-005396,0,1,1,0,0.7361,1,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,2,0.6103,0.4932,0,0,1,1,0,1,0,1,0,1,0.1667,79.01,0,1,0.3,0.4492,0,0,0.2639,2,0.5635,2,3,Moderate Risk,2,High Value Loyalists,79.03,4192.2,43.0,96.0,4862.53,2449.26
ID-005397,0,1,1,1,0.0833,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,2,0.0742,0.018,1,1,0,0,0,1,0,1,1,2,0.3333,25.42,0,0,0.2,0.0062,0,0,0.9167,4,0.0517,4,2,Moderate Risk,1,At-Risk New Customers,25.42,153.0,71.0,77.0,1360.51,710.26
ID-005398,0,1,1,0,1.0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,3,0.3636,0.4609,0,0,1,1,0,1,0,1,0,2,0.3333,54.35,0,1,0.3,0.3636,0,0,0.0,3,0.4025,3,3,Moderate Risk,0,Stable Value Seekers,54.36,3917.6499999999996,16.0,88.0,3171.36,1603.68
ID-005399,1,0,1,1,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,3,0.4828,0.5619,0,0,1,1,0,1,0,0,1,3,0.0,66.27,0,1,-1.3,0.4828,0,0,0.0,4,0.5144,4,3,Low Risk,0,Stable Value Seekers,66.28,4776.15,32.0,104.0,4273.17,2174.58
ID-005400,0,1,1,0,0.4583,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,2,0.0678,0.0963,0,0,1,0,0,1,0,1,0,1,0.1667,24.78,0,0,-0.9,0.0311,0,0,0.5417,2,0.0792,2,3,Low Risk,2,High Value Loyalists,24.78,818.55,72.0,105.0,1606.32,813.16
ID-005401,1,1,1,1,0.25,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,1,0.9797,0.2458,0,0,0,0,0,0,0,1,1,3,0.5,115.94,1,0,-2.0,0.2449,0,0,0.75,5,0.6861,5,2,Low Risk,1,At-Risk New Customers,115.97,2089.2999999999997,72.0,90.0,6860.89,3450.44
ID-005402,1,0,0,1,0.25,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,1,0.4286,0.129,0,0,0,0,0,0,0,1,1,2,0.3333,60.85,0,0,-2.0,0.1072,0,0,0.75,4,0.3088,4,2,Low Risk,1,At-Risk New Customers,60.86,1096.5,72.0,90.0,3600.53,1820.26
ID-005403,1,0,0,1,0.8472,1,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,2,0.6112,0.5683,0,0,1,1,0,1,0,1,1,3,0.5,79.1,0,1,-0.5,0.5178,0,0,0.1528,5,0.594,5,3,Low Risk,0,Stable Value Seekers,79.12,4830.55,35.0,96.0,4868.07,2472.04
ID-005404,1,0,1,0,0.8056,0,0,0,1,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0.956,0.7758,1,0,1,1,1,1,0,1,0,2,0.3333,113.57,1,1,2.3,0.7702,0,0,0.1944,3,0.8839,3,2,High Risk,0,Stable Value Seekers,113.6,6594.3,10.0,68.0,5585.36,2810.68
ID-005405,0,1,1,1,0.5,0,1,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,2,0.6252,0.3413,0,0,1,0,0,1,0,1,1,2,0.3333,80.5,1,0,-0.5,0.3126,0,0,0.5,4,0.5116,4,2,Low Risk,1,At-Risk New Customers,80.52,2901.0499999999997,48.0,84.0,4561.33,2310.66
ID-005406,0,1,1,1,0.2778,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0.8727,0.2479,1,0,0,0,1,1,0,1,1,2,0.3333,105.24,1,0,0.7,0.2424,0,0,0.7222,4,0.6228,4,1,Moderate Risk,3,Low Engagement Churn Risk,105.27000000000001,2107.15,58.0,78.0,5682.63,2871.32
ID-005407,1,1,0,0,0.9861,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0.4783,0.5504,0,0,1,1,1,0,0,1,1,1,0.1667,65.82,0,1,1.2,0.4717,0,0,0.0139,3,0.5071,3,1,High Risk,3,Low Engagement Churn Risk,65.83,4678.4,3.0,74.0,3430.59,1743.3
ID-005408,0,1,1,1,0.6806,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,0.1863,0.2113,0,0,1,1,1,1,0,1,0,1,0.1667,36.62,0,0,1.5,0.1268,0,0,0.3194,2,0.1963,2,2,High Risk,2,High Value Loyalists,36.629999999999995,1796.05,35.0,84.0,2075.03,1055.52
ID-005409,1,1,1,1,0.1528,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,2,1,3,0.2328,0.0535,0,0,0,0,0,1,0,1,1,4,0.6667,41.27,0,0,-1.7,0.0356,0,0,0.8472,6,0.1611,6,3,Low Risk,1,At-Risk New Customers,41.28,454.75,72.0,83.0,2320.55,1190.28
ID-005410,1,1,1,1,0.9028,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,2,0.4858,0.5096,0,0,1,1,0,1,0,0,0,1,0.0,66.57,0,1,-1.7,0.4386,0,0,0.0972,1,0.4953,1,4,Low Risk,2,High Value Loyalists,66.58,4331.6,51.0,116.0,4558.75,2297.38
ID-005411,0,0,1,1,0.8472,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,1,0.3102,0.3521,0,0,1,1,0,0,0,0,1,1,0.0,49.01,0,0,-2.0,0.2628,0,0,0.1528,2,0.327,2,3,Low Risk,0,Stable Value Seekers,49.019999999999996,2992.8500000000004,50.0,111.0,3277.57,1666.78
ID-005412,0,1,1,0,0.625,1,0,0,1,2,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2,1,1,0.628,0.4281,0,0,1,0,0,0,0,1,1,2,0.3333,80.78,1,1,-1.2,0.3925,0,0,0.375,4,0.548,4,2,Low Risk,0,Stable Value Seekers,80.8,3638.85,58.0,103.0,5180.59,2610.3
ID-005413,0,1,1,0,0.6667,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.992,0.6624,0,0,1,1,1,0,0,0,1,1,0.0,117.17,1,1,1.2,0.6614,0,0,0.3333,2,0.8602,2,1,High Risk,2,High Value Loyalists,117.2,5630.4,39.0,87.0,6788.62,3422.31
ID-005414,1,1,0,1,0.375,1,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0112,0.0608,0,0,1,0,1,0,0,1,1,3,0.5,19.12,0,0,2.0,0.0042,0,0,0.625,5,0.031,5,0,High Risk,3,Low Engagement Churn Risk,19.12,516.8,38.0,65.0,910.62,475.31
ID-005415,1,0,0,0,0.5694,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0.3023,0.2328,0,0,1,0,0,0,1,1,1,1,0.1667,48.22,0,0,-1.0,0.1721,0,0,0.4306,3,0.2745,3,2,Low Risk,1,At-Risk New Customers,48.230000000000004,1978.8,48.0,89.0,2833.63,1421.82
ID-005416,0,0,0,1,0.0972,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,3,0.7857,0.0796,1,0,0,0,1,1,0,1,1,3,0.5,96.55,1,0,0.7,0.0764,0,0,0.9028,5,0.5033,5,1,Moderate Risk,3,Low Engagement Churn Risk,96.57,676.6,71.0,78.0,5212.99,2636.5
ID-005417,1,0,0,1,0.1389,1,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0.3955,0.0678,1,0,0,0,1,0,0,1,0,1,0.1667,57.54,0,0,2.8,0.0549,0,0,0.8611,2,0.2644,2,0,Critical Risk,3,Low Engagement Churn Risk,57.550000000000004,576.3,47.0,57.0,2491.17,1245.58
ID-005418,0,1,1,1,0.4861,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,3,0.1001,0.1155,1,0,1,0,0,1,0,1,0,0,0.0,28.01,0,0,0.3,0.0487,0,0,0.5139,1,0.1063,1,2,Moderate Risk,2,High Value Loyalists,28.009999999999998,981.75,61.0,96.0,1723.39,871.7
ID-005419,1,0,0,1,0.3333,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.0749,0.072,0,0,1,0,0,0,0,1,1,3,0.5,25.49,0,0,0.0,0.025,0,0,0.6667,5,0.0737,5,1,Moderate Risk,1,At-Risk New Customers,25.49,612.0,55.0,79.0,1387.6,713.8
ID-005420,0,0,0,1,0.9028,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2,0.5678,0.5723,0,0,1,1,0,1,0,1,1,1,0.1667,74.76,0,1,-1.3,0.5126,0,0,0.0972,3,0.5696,3,3,Low Risk,0,Stable Value Seekers,74.78,4864.55,39.0,104.0,4821.18,2448.59
ID-005421,0,1,1,1,0.4722,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,3,0.8484,0.4117,0,0,1,0,0,1,0,0,1,2,0.0,102.81,1,1,-1.3,0.4006,0,0,0.5278,3,0.6737,3,2,Low Risk,0,Stable Value Seekers,102.84,3499.4500000000003,70.0,104.0,6630.25,3345.12
ID-005422,1,1,1,1,0.2917,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,3,0.4518,0.1562,1,0,0,0,0,1,0,1,1,2,0.3333,63.17,0,0,-0.5,0.1318,0,0,0.7083,4,0.3336,4,2,Low Risk,1,At-Risk New Customers,63.18,1327.7,63.0,84.0,3579.05,1819.52
ID-005423,1,1,1,1,0.375,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0.5961,0.2467,0,0,1,0,0,0,1,1,1,3,0.5,77.59,0,0,-0.2,0.2235,0,0,0.625,5,0.4563,5,2,Moderate Risk,1,At-Risk New Customers,77.61,2096.95,54.0,81.0,4294.54,2152.27
ID-005424,1,0,1,1,0.8889,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0.9358,0.8408,0,0,1,1,1,0,0,0,1,2,0.0,111.55,1,1,1.2,0.8318,0,0,0.1111,3,0.8978,3,1,High Risk,0,Stable Value Seekers,111.58,7146.8,15.0,79.0,6074.09,3065.04
