customerID,gender,SeniorCitizen,Partner,Dependent,tenure_normalized,PhoneService,MultipleLines_No,MultipleLines_Yes,MultipleLines_NoPhoneService,InternetService_encoded,OnlineSecurity_No,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_No,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_No,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_No,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_No,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_No,StreamingMovies_Yes,StreamingMovies_NoInternet,Contract_encoded,PaperlessBilling,PaymentMethod_encoded,MonthlyCharges_normalized,TotalCharges_normalized,Churn_encoded,is_new_customer_0_6m,is_established_customer_24m,is_long_tenure_48m,is_month_to_month,is_auto_pay,is_electronic_check,has_internet,security_bundle,addon_count,internet_addon_adoption_rate,charges_per_tenure_month,high_monthly_charge,high_total_value,churn_risk_proxy,tenure_x_monthlycharges,mtm_x_echeck,new_x_fiber,recency_proxy,frequency_proxy,monetary_proxy,service_depth_proxy,commitment_proxy,risk_proxy_bucket,segment_id,segment_label
ID-006049,1,0,0,0,0.0556,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,3,0.3257,0.0238,0,1,0,0,0,1,0,1,0,1,0.1667,50.56,0,0,-0.2,0.0181,0,0,0.9444,2,0.2049,2,3,Moderate Risk,2,High Value Loyalists
ID-006050,1,1,1,0,0.5278,1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,2,0.4973,0.3031,0,0,1,0,0,1,0,1,0,1,0.1667,67.72,0,0,0.3,0.2625,0,0,0.4722,2,0.4196,2,2,Moderate Risk,2,High Value Loyalists
ID-006051,0,0,0,1,0.0694,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,0.8586,0.0611,0,1,0,0,0,1,0,1,1,2,0.3333,103.83,1,0,0.2,0.0596,0,0,0.9306,4,0.5396,4,2,Moderate Risk,1,At-Risk New Customers
ID-006052,0,0,0,0,0.6806,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0.9775,0.6678,0,0,1,1,1,1,0,0,1,2,0.0,115.72,1,1,0.7,0.6653,0,0,0.3194,3,0.8536,3,2,Moderate Risk,0,Stable Value Seekers
ID-006053,1,0,1,0,0.5694,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2,1,1,0.4592,0.3086,0,0,1,0,0,0,0,1,1,3,0.5,63.91,0,0,-2.0,0.2615,0,0,0.4306,5,0.399,5,2,Low Risk,1,At-Risk New Customers
ID-006054,0,1,0,0,0.3889,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.7679,0.3125,0,0,1,0,1,0,1,0,1,2,0.0,94.77,1,0,2.2,0.2986,1,0,0.6111,3,0.5857,3,0,High Risk,3,Low Engagement Churn Risk
ID-006055,0,0,0,1,0.7639,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0.6564,0.5416,0,0,1,1,0,0,0,1,1,1,0.1667,83.62,1,1,-0.8,0.5014,0,0,0.2361,3,0.6105,3,2,Low Risk,0,Stable Value Seekers
ID-006056,0,0,1,1,0.5417,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,2,0.1773,0.1641,0,0,1,0,0,1,0,1,1,2,0.3333,35.72,0,0,-0.5,0.096,0,0,0.4583,4,0.172,4,2,Low Risk,1,At-Risk New Customers
ID-006057,0,1,1,1,0.8056,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3,0.1008,0.1918,0,0,1,1,1,1,0,1,1,3,0.5,28.08,0,0,0.7,0.0812,0,0,0.1944,5,0.1372,5,2,Moderate Risk,1,At-Risk New Customers
ID-006058,1,0,1,1,0.4444,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.8271,0.3795,1,0,1,0,1,0,1,1,1,2,0.3333,100.69,1,1,2.2,0.3676,1,0,0.5556,4,0.6481,4,0,High Risk,3,Low Engagement Churn Risk
ID-006059,0,0,1,0,0.8472,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,3,0.044,0.1609,0,0,1,1,0,1,0,1,0,0,0.0,22.4,0,0,-0.5,0.0373,0,0,0.1528,1,0.0908,1,3,Low Risk,2,High Value Loyalists
ID-006060,0,1,1,1,0.0972,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0.0567,0.0195,0,0,0,0,0,0,0,0,1,1,0.0,23.67,0,0,-0.8,0.0055,0,0,0.9028,2,0.0418,2,1,Low Risk,2,High Value Loyalists
ID-006061,1,1,1,0,0.4722,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0.0691,0.0997,0,0,1,0,1,1,0,1,1,1,0.1667,24.91,0,0,0.7,0.0326,0,0,0.5278,3,0.0813,3,1,Moderate Risk,3,Low Engagement Churn Risk
ID-006062,0,1,1,1,0.2778,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0.7121,0.2101,0,0,0,0,1,0,0,0,1,3,0.0,89.19,1,0,1.2,0.1978,0,0,0.7222,4,0.5113,4,0,High Risk,3,Low Engagement Churn Risk
ID-006063,0,0,0,0,0.9444,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0.4712,0.5214,0,0,1,1,0,0,0,1,1,2,0.3333,65.11,0,1,-0.8,0.445,0,0,0.0556,4,0.4913,4,2,Low Risk,0,Stable Value Seekers
ID-006064,0,0,0,1,0.8611,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.3331,0.3746,0,0,1,1,0,0,0,0,1,4,0.0,51.3,0,1,-0.8,0.2868,0,0,0.1389,5,0.3497,5,2,Low Risk,0,Stable Value Seekers
ID-006065,0,0,1,0,0.7222,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0.2527,0.2649,0,0,1,1,0,0,0,0,1,3,0.0,43.26,0,0,-0.8,0.1825,0,0,0.2778,4,0.2576,4,2,Low Risk,0,Stable Value Seekers
ID-006066,0,0,0,1,0.4722,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0.8897,0.4282,0,0,1,0,0,0,0,1,1,2,0.3333,106.94,1,1,-0.8,0.4201,0,0,0.5278,4,0.7051,4,1,Low Risk,3,Low Engagement Churn Risk
ID-006067,0,0,1,1,0.2222,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.4526,0.1192,0,0,0,0,0,0,0,0,1,2,0.0,63.25,0,0,-0.8,0.1006,0,0,0.7778,3,0.3192,3,1,Low Risk,1,At-Risk New Customers
ID-006068,0,1,0,0,0.6528,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,3,0.0555,0.1304,0,0,1,0,1,1,0,1,1,2,0.3333,23.55,0,0,0.7,0.0362,0,0,0.3472,4,0.0855,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-006069,0,0,1,0,0.7917,1,0,1,0,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2,0,3,0.2364,0.2795,0,0,1,1,0,1,0,1,1,1,0.1667,41.63,0,0,-1.7,0.1872,0,0,0.2083,3,0.2536,3,4,Low Risk,0,Stable Value Seekers
ID-006070,0,0,0,1,0.25,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0.7401,0.195,0,0,0,0,0,0,1,1,1,2,0.3333,91.99,1,0,-1.0,0.185,0,0,0.75,4,0.5221,4,2,Low Risk,1,At-Risk New Customers
ID-006071,0,0,1,0,0.8194,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1,1,0.4062,0.4073,0,0,1,1,0,0,0,0,0,0,0.0,58.61,0,1,-1.2,0.3328,0,0,0.1806,0,0.4066,0,3,Low Risk,2,High Value Loyalists
ID-006072,0,0,1,0,0.0556,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,1,3,0.3181,0.0235,1,1,0,0,0,1,0,1,1,2,0.3333,49.8,0,0,-1.0,0.0177,0,0,0.9444,4,0.2003,4,3,Low Risk,1,At-Risk New Customers
ID-006073,1,0,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0.8552,0.0,0,1,0,0,0,0,0,1,1,2,0.3333,0.0,1,0,0.7,0.0,0,0,1.0,4,0.5131,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-006074,0,1,1,1,0.2778,0,1,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0.3937,0.1351,1,0,0,0,1,0,0,1,0,0,0.0,57.36,0,0,2.8,0.1094,0,0,0.7222,1,0.2903,1,0,Critical Risk,2,High Value Loyalists
ID-006075,1,0,1,0,0.75,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,2,1,2,0.192,0.2365,0,0,1,1,0,1,0,0,1,3,0.0,37.19,0,0,-2.5,0.144,0,0,0.25,4,0.2098,4,4,Low Risk,0,Stable Value Seekers
ID-006076,1,0,1,0,0.0139,0,1,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.1495,0.0039,1,1,0,0,1,0,1,1,1,3,0.5,32.95,0,0,4.5,0.0021,1,1,0.9861,5,0.0913,5,0,Critical Risk,3,Low Engagement Churn Risk
ID-006077,0,1,0,0,0.8611,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0.592,0.5636,0,0,1,1,0,0,1,0,1,5,0.0,77.18,0,1,0.2,0.5098,0,0,0.1389,6,0.5806,6,2,Moderate Risk,0,Stable Value Seekers
ID-006078,0,0,0,0,0.0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,2,0.5506,0.0,1,1,0,0,0,1,0,1,0,1,0.1667,0.0,0,0,1.8,0.0,0,1,1.0,2,0.3304,2,2,High Risk,2,High Value Loyalists
ID-006079,1,1,1,0,0.7361,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0.9872,0.7284,0,0,1,1,0,0,1,1,1,2,0.3333,116.69,1,1,-1.0,0.7267,0,0,0.2639,4,0.8837,4,3,Low Risk,0,Stable Value Seekers
ID-006080,1,1,0,1,0.4583,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0.2216,0.156,0,0,1,0,0,0,0,1,1,3,0.5,40.15,0,0,-0.8,0.1016,0,0,0.5417,5,0.1954,5,1,Low Risk,1,At-Risk New Customers
ID-006081,1,0,0,1,0.3889,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0.177,0.1177,1,0,1,0,1,1,0,1,0,1,0.1667,35.69,0,0,2.3,0.0688,0,0,0.6111,2,0.1533,2,1,High Risk,2,High Value Loyalists
ID-006082,1,1,0,0,0.8194,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0.4028,0.4049,0,0,1,1,1,1,0,1,1,2,0.3333,58.27,0,1,0.7,0.3301,0,0,0.1806,4,0.4036,4,2,Moderate Risk,0,Stable Value Seekers
ID-006083,0,1,1,0,0.3333,1,1,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3,0.0266,0.0584,1,0,1,0,1,1,0,1,1,4,0.6667,20.66,0,0,1.5,0.0089,0,0,0.6667,6,0.0393,6,1,High Risk,3,Low Engagement Churn Risk
ID-006084,1,0,0,0,0.0556,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0.7064,0.0417,0,1,0,0,0,0,0,1,1,2,0.3333,88.62,1,0,1.5,0.0393,0,1,0.9444,4,0.4405,4,1,High Risk,3,Low Engagement Churn Risk
ID-006085,0,1,1,0,0.3056,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0.8292,0.2614,0,0,0,0,0,1,0,1,1,2,0.3333,100.9,1,0,-1.3,0.2534,0,0,0.6944,4,0.6021,4,2,Low Risk,1,At-Risk New Customers
ID-006086,0,0,0,0,0.1528,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.4647,0.0835,0,0,0,0,1,0,1,0,1,2,0.0,64.46,0,0,2.2,0.071,1,0,0.8472,3,0.3122,3,0,High Risk,3,Low Engagement Churn Risk
ID-006087,1,0,0,0,0.8333,1,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,0.6859,0.6117,1,0,1,1,0,1,0,1,1,6,1.0,86.57,1,1,-1.7,0.5716,0,0,0.1667,8,0.6562,8,4,Low Risk,0,Stable Value Seekers
ID-006088,1,0,0,1,0.2778,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,0.2471,0.1006,1,0,0,0,1,1,0,0,1,2,0.0,42.7,0,0,0.7,0.0686,0,0,0.7222,3,0.1885,3,1,Moderate Risk,3,Low Engagement Churn Risk
ID-006089,1,0,1,0,0.2222,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.7204,0.1696,0,0,0,0,0,0,0,1,1,3,0.5,90.02,1,0,-0.8,0.1601,0,0,0.7778,5,0.5001,5,1,Low Risk,1,At-Risk New Customers
ID-006090,0,0,1,1,0.8056,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0.357,0.3667,0,0,1,1,0,0,1,0,1,3,0.0,53.69,0,1,-1.0,0.2876,0,0,0.1944,4,0.3609,4,3,Low Risk,0,Stable Value Seekers
ID-006091,0,0,1,0,0.1389,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,2,0.4262,0.0714,0,0,0,0,0,1,0,1,1,3,0.5,60.61,0,0,-1.7,0.0592,0,0,0.8611,5,0.2843,5,3,Low Risk,1,At-Risk New Customers
ID-006092,1,1,1,1,0.375,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3,0.3571,0.1708,0,0,1,0,1,1,0,0,1,1,0.0,53.7,0,0,0.7,0.1339,0,0,0.625,2,0.2826,2,1,Moderate Risk,2,High Value Loyalists
ID-006093,1,1,1,0,0.4722,1,0,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,2,0.0194,0.0798,0,0,1,0,0,1,0,1,1,3,0.5,19.94,0,0,-0.5,0.0092,0,0,0.5278,5,0.0436,5,2,Low Risk,1,At-Risk New Customers
ID-006094,0,1,1,1,0.7917,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,2,1,0,0.1023,0.1895,0,0,1,1,0,0,1,0,1,3,0.0,28.23,0,0,-1.0,0.081,0,0,0.2083,4,0.1372,4,3,Low Risk,0,Stable Value Seekers
ID-006095,1,1,0,0,0.5694,1,0,1,0,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,3,0.7476,0.4478,0,0,1,0,0,1,0,1,0,0,0.0,92.74,1,1,0.3,0.4257,0,0,0.4306,1,0.6277,1,2,Moderate Risk,2,High Value Loyalists
ID-006096,0,0,0,0,0.2778,1,0,0,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0.203,0.0902,0,0,0,0,0,0,0,1,1,2,0.3333,38.29,0,0,0.0,0.0564,0,0,0.7222,4,0.1579,4,1,Moderate Risk,1,At-Risk New Customers
ID-006097,0,0,1,0,0.6111,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,2,0.4568,0.3299,0,0,1,0,1,1,0,0,1,3,0.0,63.67,0,0,0.7,0.2792,0,0,0.3889,4,0.406,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-006098,1,1,1,1,0.2361,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0.7752,0.1912,0,0,0,0,0,0,0,1,1,4,0.6667,95.5,1,0,-0.8,0.183,0,0,0.7639,6,0.5416,6,1,Low Risk,1,At-Risk New Customers
ID-006099,1,0,0,0,0.6389,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0.9108,0.5908,0,0,1,0,1,1,0,0,1,1,0.0,109.05,1,1,0.7,0.5819,0,0,0.3611,2,0.7828,2,1,Moderate Risk,2,High Value Loyalists
ID-006100,1,1,1,1,0.7083,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0.6843,0.519,0,0,1,1,0,0,1,1,1,3,0.5,86.41,1,1,0.2,0.4847,0,0,0.2917,5,0.6182,5,2,Moderate Risk,0,Stable Value Seekers
ID-006101,0,0,1,1,0.2083,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0.6011,0.138,1,0,0,0,0,0,1,0,1,1,0.0,78.09,0,0,0.2,0.1252,0,0,0.7917,2,0.4159,2,1,Moderate Risk,2,High Value Loyalists
ID-006102,1,1,1,1,0.1528,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.845,0.1327,1,0,0,0,1,0,0,1,0,2,0.3333,102.47,1,0,2.8,0.1291,0,0,0.8472,3,0.5601,3,0,Critical Risk,3,Low Engagement Churn Risk
ID-006103,1,1,1,0,0.9861,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0.335,0.4306,0,0,1,1,0,0,1,0,1,2,0.0,51.49,0,1,-1.0,0.3303,0,0,0.0139,3,0.3732,3,3,Low Risk,0,Stable Value Seekers
ID-006104,1,0,0,1,0.5556,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0.8794,0.4989,0,0,1,0,0,0,1,1,1,1,0.1667,105.91,1,1,-1.0,0.4886,0,0,0.4444,3,0.7272,3,2,Low Risk,0,Stable Value Seekers
ID-006105,1,0,0,0,0.2778,1,1,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,1,0.4318,0.1441,1,0,0,0,0,0,0,1,0,2,0.3333,61.17,0,0,-0.4,0.12,0,0,0.7222,3,0.3167,3,2,Moderate Risk,1,At-Risk New Customers
ID-006106,0,1,0,1,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0914,0.0,1,1,0,0,1,0,1,0,1,2,0.0,0.0,0,0,3.7,0.0,1,0,1.0,3,0.0548,3,0,Critical Risk,3,Low Engagement Churn Risk
ID-006107,1,1,1,0,0.6944,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,0.1895,0.2175,0,0,1,1,0,1,0,0,1,2,0.0,36.94,0,0,-1.3,0.1316,0,0,0.3056,3,0.2007,3,3,Low Risk,0,Stable Value Seekers
ID-006108,1,0,1,1,0.1389,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,0,2,0.4935,0.0793,1,0,0,0,0,1,0,1,1,2,0.3333,67.34,0,0,-1.7,0.0685,0,0,0.8611,4,0.3278,4,3,Low Risk,1,At-Risk New Customers
ID-006109,0,1,0,1,0.0556,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0.6192,0.0376,0,1,0,0,0,0,1,1,1,2,0.3333,79.9,0,0,0.5,0.0344,0,0,0.9444,4,0.3866,4,2,Moderate Risk,1,At-Risk New Customers
ID-006110,1,0,0,0,0.7917,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.9006,0.7252,1,0,1,1,1,0,1,0,1,2,0.0,108.03,1,1,2.2,0.713,1,0,0.2083,3,0.8304,3,1,High Risk,3,Low Engagement Churn Risk
ID-006111,1,1,1,1,0.125,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3,0.1383,0.0337,0,0,0,0,1,1,0,0,1,2,0.0,31.83,0,0,0.7,0.0173,0,0,0.875,3,0.0965,3,1,Moderate Risk,3,Low Engagement Churn Risk
ID-006112,1,0,1,0,0.4028,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2,1,3,0.2666,0.1525,0,0,1,0,0,1,0,1,1,4,0.6667,44.65,0,0,-2.5,0.1074,0,0,0.5972,6,0.221,6,3,Low Risk,1,At-Risk New Customers
ID-006113,0,1,1,1,0.6806,1,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,3,0.37,0.3173,0,0,1,1,0,1,0,1,1,2,0.3333,54.99,0,0,-0.5,0.2518,0,0,0.3194,4,0.3489,4,3,Low Risk,0,Stable Value Seekers
ID-006114,1,1,0,0,0.9583,1,1,0,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,2,0.4354,0.5,0,0,1,1,0,1,0,1,1,1,0.1667,61.53,0,1,-0.5,0.4172,0,0,0.0417,3,0.4612,3,3,Low Risk,0,Stable Value Seekers
ID-006115,1,1,1,0,0.3889,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.8543,0.341,0,0,1,0,0,0,0,1,1,1,0.1667,103.4,1,0,0.0,0.3322,0,0,0.6111,3,0.649,3,1,Moderate Risk,3,Low Engagement Churn Risk
ID-006116,1,1,0,0,0.0139,0,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,3,0.3008,0.0057,0,1,0,0,0,1,0,1,0,1,0.1667,48.07,0,0,1.8,0.0042,0,1,0.9861,2,0.1828,2,2,High Risk,2,High Value Loyalists
ID-006117,0,0,0,1,0.2361,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0.6824,0.1726,0,0,0,0,1,0,0,1,1,3,0.5,86.22,1,0,1.2,0.1611,0,0,0.7639,5,0.4785,5,0,High Risk,3,Low Engagement Churn Risk
ID-006118,0,0,0,1,0.2917,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0.8824,0.2627,1,0,0,0,0,0,0,1,1,2,0.3333,106.21,1,0,0.0,0.2574,0,0,0.7083,4,0.6345,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-006119,0,1,0,1,0.2778,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1,0.6448,0.1942,0,0,0,0,0,0,0,0,0,1,0.0,82.46,1,0,-1.2,0.1791,0,0,0.7222,1,0.4646,1,2,Low Risk,2,High Value Loyalists
ID-006120,0,1,0,0,0.8889,1,0,1,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0.5965,0.5851,0,0,1,1,1,1,0,1,1,3,0.5,77.63,0,1,1.5,0.5302,0,0,0.1111,5,0.5919,5,2,High Risk,0,Stable Value Seekers
ID-006121,1,0,1,1,0.6806,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.8552,0.5972,0,0,1,1,0,0,1,1,0,0,0.0,103.49,1,1,1.0,0.582,0,0,0.3194,1,0.752,1,2,Moderate Risk,2,High Value Loyalists
ID-006122,1,0,1,1,0.1389,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,2,0,1,0.7543,0.11,0,0,0,0,0,0,0,1,1,1,0.1667,93.41,1,0,-2.0,0.1048,0,0,0.8611,3,0.4966,3,2,Low Risk,1,At-Risk New Customers
ID-006123,1,0,1,0,0.7222,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,1,3,0.3301,0.3123,0,0,1,1,0,1,0,1,1,2,0.3333,51.0,0,0,-2.5,0.2384,0,0,0.2778,4,0.323,4,4,Low Risk,0,Stable Value Seekers
ID-006124,0,1,0,0,0.9583,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0.4631,0.5225,0,0,1,1,0,0,0,0,0,0,0.0,64.3,0,1,0.0,0.4438,0,0,0.0417,0,0.4869,0,2,Moderate Risk,2,High Value Loyalists
ID-006125,0,1,0,0,0.0694,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,0.4359,0.0363,0,1,0,0,0,1,0,0,1,1,0.0,61.58,0,0,0.2,0.0303,0,0,0.9306,2,0.2761,2,2,Moderate Risk,2,High Value Loyalists
ID-006126,1,1,1,0,0.7361,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.7275,0.5663,1,0,1,1,1,0,1,0,0,0,0.0,90.73,1,1,3.0,0.5355,1,0,0.2639,0,0.663,0,1,Critical Risk,2,High Value Loyalists
ID-006127,0,1,1,1,0.6667,1,1,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0.6583,0.4738,0,0,1,1,0,0,1,1,1,1,0.1667,83.81,1,1,-0.2,0.4389,0,0,0.3333,3,0.5845,3,3,Moderate Risk,0,Stable Value Seekers
ID-006128,1,0,0,0,0.9583,1,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,2,0.2299,0.333,0,0,1,1,0,1,0,1,1,2,0.3333,40.98,0,0,-0.5,0.2203,0,0,0.0417,4,0.2711,4,3,Low Risk,0,Stable Value Seekers
ID-006129,1,0,0,1,0.7222,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,0.162,0.2094,0,0,1,1,0,0,0,0,1,1,0.0,34.2,0,0,-2.0,0.117,0,0,0.2778,2,0.181,2,3,Low Risk,2,High Value Loyalists
ID-006130,1,0,1,1,0.5139,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,3,0.7003,0.3835,0,0,1,0,0,1,0,1,1,2,0.3333,88.01,1,1,-1.3,0.3599,0,0,0.4861,4,0.5736,4,2,Low Risk,0,Stable Value Seekers
ID-006131,1,1,0,1,0.1528,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0.2688,0.0581,0,0,0,0,0,0,1,0,0,1,0.0,44.87,0,0,1.0,0.0411,0,0,0.8472,1,0.1845,1,1,Moderate Risk,2,High Value Loyalists
